product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
22f799df8d5495f40f6ed3cc8b18b712,utilidades_domesticas,49,481,4,700,27,9,19
39774ab6b55af4ca99782e23935a97a4,moveis_escritorio,43,1363,1,12050,57,54,22
b172c068c89df3cff72554d77bf05a0f,esporte_lazer,51,411,1,200,30,20,30
2001ae82f374f0f76db97ad0b37231da,papelaria,55,926,3,1500,50,20,50
1b5b6bd531d2e0b1650bbabac62fa352,utilidades_domesticas,50,364,1,7900,62,28,28
30469bb5ea377eae7121981e2f0778e4,esporte_lazer,57,574,4,5950,20,30,80
914c9e9af640dd56f48764a225b00f89,moveis_escritorio,47,1047,1,7463,56,64,35
e0d64dcfaa3b6db5c54ca298ae101d05,relogios_presentes,35,514,2,4338,17,12,14
ef23a80c3e7f9c63e9956f6f54b1cf15,perfumaria,40,3863,1,150,16,8,20
a790e7dec58b8a74e3644ed9426b74e5,moveis_decoracao,57,87,1,1000,40,7,34
e5094db34f0aa5153f620cf2f1b22dad,papelaria,46,99,4,900,25,60,35
e9a69340883a438c3f91739d14d3a56d,utilidades_domesticas,60,1912,5,3000,33,12,34
7e6c4a0bf900e259f50ba63331fd2785,relogios_presentes,59,755,2,250,16,2,11
236c8998f9a6e6150cdfb75fed83c15d,esporte_lazer,39,2055,1,300,20,10,15
30ccf4724f5227265f837e9ba0246278,malas_acessorios,52,573,1,1450,49,10,33
1a053f9619cbdb4a83c0f61a68d01211,esporte_lazer,54,1417,2,150,20,10,15
bb9b2da4f8ff24846eb34e2bd128d5b4,moveis_decoracao,49,718,1,300,16,16,16
12485f9cdebb6ca179826ede539554ad,climatizacao,56,1001,4,7300,26,26,56
d538285bd15e067ff40beb6f988b794d,pet_shop,50,1301,3,500,13,10,10
3570caaeaa3f5a1ae76392bb2b4155f9,esporte_lazer,31,492,3,1550,62,18,15
4039be757013ccb66cb41d683261dece,utilidades_domesticas,64,320,1,3000,85,10,50
801cbc289593826559bed08171034485,fashion_roupa_masculina,48,541,2,350,40,10,40
06016387c52742ed3e0a128e0ffb6b47,utilidades_domesticas,55,531,1,7650,23,8,13
3117effa9f933a3805a309706e949af3,beleza_saude,60,246,1,1300,30,15,30
256711bf66dcd14111581476d6cca1aa,pet_shop,60,501,3,1150,33,4,28
feae5109d8485def8ad124f0653a59a7,brinquedos,45,777,4,3100,16,40,23
ac44def10e24998cdee20a208d691127,cama_mesa_banho,55,1208,1,1175,45,7,35
65ce839c7967ed73e05471cbd4cb2ec1,informatica_acessorios,59,359,4,900,31,13,26
d86963242e7dda7eed04f57e492ed655,brinquedos,47,453,1,1100,43,6,30
7c0a2a31bc479e366fe9fee1f5bc62b3,beleza_saude,56,1388,1,2200,25,27,9
275bbd43a9fdb71853216091565522ac,moveis_cozinha_area_de_servico_jantar_e_jardim,33,513,2,9800,50,65,35
9fef57f37ae72292952e73ff9a7a3fee,moveis_cozinha_area_de_servico_jantar_e_jardim,59,634,5,27150,100,25,65
da8faea5f69f03fce4dfc01ceee4f1dd,fashion_esporte,47,562,6,300,29,7,16
70eb8ec63fd4f2a0bf8607712407727c,moveis_decoracao,29,188,1,2050,20,15,20
8aa6223e400af9c97b07c75993142721,bebes,54,830,4,5000,40,10,40
199a6bb74fd406310616fda54aa93a80,alimentos,48,917,2,800,20,20,20
8fa67e5cb309b9cd7b4438e15948bdb2,bebidas,43,839,1,333,17,16,16
3193a48de17d955edc655009bfd530e3,bebes,31,1174,3,7698,41,39,46
da686d15de3ee88de081bd159b031e47,informatica_acessorios,59,229,1,300,50,5,20
a1ea5e26e19ed2e16b30866fb40735a7,informatica_acessorios,44,455,1,464,23,13,26
33fca9d59532dd4c191217a979346ab9,perfumaria,51,750,1,431,20,11,13
d7e407589b859c99b1df9088674c20e3,perfumaria,53,438,3,7150,35,35,35
9b37a918bcf2c8e1064e867cf1df4637,eletronicos,57,1710,6,1207,20,10,20
3b068029db5363533440150014d95d9b,bebes,50,376,1,450,35,2,25
65266b2da20d04dbe00c5c2d3bb7859e,papelaria,38,316,4,250,51,15,15
9a81ff03e62cb56207c77fc1e718a4c4,esporte_lazer,52,507,1,1150,34,15,15
64187b994e1b15e6a59a6f72688fbea8,eletronicos,55,460,2,208,18,11,17
4e1d66c3236bdab451c67f91432035ee,informatica_acessorios,38,338,1,888,20,15,13
f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,52,603,1,7625,61,14,61
5f21301936c11698db6aee5444190da0,perfumaria,57,397,1,367,23,12,16
16c4e87b98a9370a9cbc3a4658a3f45b,instrumentos_musicais,53,1935,1,18000,105,30,40
9ce6c37f9df63de67692c3f7d4d209f1,moveis_decoracao,53,194,11,1100,31,11,26
e3c0fe9e5a36dc645cee4e5a2ec95f60,esporte_lazer,58,516,1,2450,29,25,16
142edaf86e4eb5d0f928534667ab63f7,utilidades_domesticas,55,595,1,1300,30,30,30
595eb3cbe3aa85770efe80cf86a6a079,automotivo,45,459,1,2398,65,37,44
f69c0a81b54c02376872d8bab620c55c,cool_stuff,57,2066,1,5700,33,44,19
672e757f331900b9deea127a2a7b79fd,agro_industria_e_comercio,39,383,1,2650,30,30,20
33b9801fec06f14bb7d33af01769bb3f,utilidades_domesticas,55,214,1,700,60,8,20
624b5655a9d76b5a0e7d780dc4733887,telefonia,53,264,2,200,19,4,11
5e7f8e7aeb1f57dd83aae171dec38a73,moveis_decoracao,48,1950,3,6900,95,4,55
cdd63834cc3da0f9225cc20f494dc137,,,,,700,25,5,19
044f05bc9de36e8a693a83e4bc79dd0d,telefonia,59,734,4,300,17,4,12
e8316a4667e5870c85e906b1f062bde1,moveis_escritorio,58,1135,1,9200,53,52,17
bfbce14d1a7118b0c233a35617ec2830,fashion_roupa_feminina,30,590,6,400,29,7,16
f9b178c9fdc90bbcfbd6c6b49ed47d4c,moveis_decoracao,47,894,1,1850,30,30,30
2483416c14aa8d93dad96745a9230bfa,beleza_saude,57,2104,1,500,40,20,30
06e8f81c88ce9a6b0dd0d279769f9f68,cool_stuff,55,1009,1,1300,42,25,15
4dcb49b9ca7e48d2f108d40caa77caa2,pet_shop,63,1541,2,850,24,20,24
8cce4274f3868305ba6a25454b9cb2fd,perfumaria,34,314,2,450,20,12,14
124ce940a0950f162eecf1c7f3db5a53,instrumentos_musicais,57,433,1,200,16,9,11
a298a105818dce6878b787e4af6cff7d,bebes,55,1158,2,400,30,10,30
23e44bcf966914b366c7e28f13327dfe,ferramentas_jardim,46,1075,1,4600,16,25,11
06edb72f1e0c64b14c5b79353f7abea3,cama_mesa_banho,39,161,2,350,25,8,19
db6612711588e8be758dc6cb66d031d2,cool_stuff,47,905,4,250,18,7,14
58e3dad74a022a8e41571be503143e5b,instrumentos_musicais,46,1107,5,2500,44,10,32
e6609e94d7b022fd6abf6142401618f9,fashion_bolsas_e_acessorios,56,119,1,150,16,2,11
d52dd3c4961c3508d6003c37a1b08a7d,cama_mesa_banho,39,130,1,700,38,8,30
0c46b8ef03f8b4da7c2813be4287a281,cama_mesa_banho,54,382,1,6600,40,25,25
376450070f391460f4b67e13166cae60,telefonia,54,276,1,275,22,3,16
bb4f8cfc76a66cb770208b2c1d2c6269,esporte_lazer,55,1987,1,1400,20,32,20
3591b4602bb8316dd178c98a97c29454,utilidades_domesticas,28,308,2,1650,35,30,15
14dffa241a078aeaebaef48a49e807ca,bebes,43,746,4,250,16,7,11
ff7c7524d5f9a8386ab27088ec03c1fb,cama_mesa_banho,44,510,2,1000,40,10,30
b38b25d838ae0b8385e8cc68b9017644,beleza_saude,59,1153,4,200,18,3,20
3258acb04d37e2f91f76c9250f3b80a0,beleza_saude,60,919,1,200,22,3,15
cdea4f41e1d54465e44bbe45a31fc69b,instrumentos_musicais,53,413,1,50,16,2,12
44dcb08478450d530b70de0c5c7c5f4a,,,,,1450,40,20,20
b044508a133779eb79ef64f5d5a2eac7,bebes,56,912,1,1167,27,19,21
7c6bd3a931081382d987f4b7cdd4d472,automotivo,48,189,1,50,16,5,11
42af75da4dff5f8f6be029c5bdd5f08f,malas_acessorios,52,391,3,17450,29,57,40
9dc742d39f778e41ce3a88753f280d40,bebes,57,339,2,13500,55,30,55
15d9c7e1411ece24a0053b1e876e4d4c,telefonia,56,856,1,289,17,9,18
c3d5a66bdd6bd3a9c7b3b53a46adc4d7,telefonia,54,2201,2,175,18,5,12
0437850bd55b9b2b9cf104b59a611666,papelaria,59,244,7,350,18,2,20
083ffd30820b592e294de7ed668ff975,informatica_acessorios,49,944,3,300,23,8,19
332842d24e84234cd91299a225de76ab,relogios_presentes,58,1209,1,1750,50,6,19
235458528f907463ec55ebb1e16b69f0,papelaria,38,224,1,1200,16,49,32
113f80f12c8892f0c59206f70b862b40,cama_mesa_banho,52,170,1,250,16,10,16
3b94e26edc496743bbce82c42f0a9903,moveis_decoracao,53,1013,4,400,50,3,25
eafe7084b1d20c58faacfe86983c73ad,esporte_lazer,58,1039,1,18000,97,14,28
15de022edf1005363381e66bed514528,moveis_decoracao,52,361,2,100,16,3,23
e66c00a9093ec6803dc123140914b5e5,cool_stuff,23,178,5,700,25,25,25
457cd0a99cfa977993e4eb6d98d95abb,telefonia,59,777,6,350,17,4,12
0bc4d2de176747bbc8b5e680bfdb66b6,esporte_lazer,55,1007,2,4750,20,20,20
5a6e53c3b4e8684b13388d6aa4afdf12,utilidades_domesticas,45,176,2,200,19,9,12
08732e5164f3bd37bb941e5ae9710e6e,perfumaria,36,631,1,570,19,15,17
5ab02ca028398131a5ae91401eb49788,esporte_lazer,33,1322,2,700,26,16,21
f497ba62f1d6b4f6a3a3266fa8623ad3,beleza_saude,45,1276,1,83,13,8,12
363218ba55c610b750224f90bdd34be1,cama_mesa_banho,46,279,1,1813,67,12,47
94b8c08d077273b9896ca6461d4e6e1e,esporte_lazer,45,1566,4,100,80,9,23
c7b3b8509e06ae21abdd78b541215cda,perfumaria,51,504,2,317,19,15,17
a8b0dd2c57b49b649373ff5a495a697e,informatica_acessorios,54,3675,4,350,17,7,13
63f4d40c05db6ade462cecef857eec34,beleza_saude,57,1277,1,1200,16,30,16
81d879a43537a2803762ce12282ccbc9,eletroportateis,56,113,1,200,16,35,25
958cf0f5527f413e08d0cde6bfdbdde2,automotivo,54,1189,4,5600,20,12,20
b095c6b329584cdf2a7e0986de9f3898,casa_construcao,52,746,1,333,17,13,14
8d37ee446981d3790967d0268d6cfc81,cama_mesa_banho,60,640,1,1100,16,10,16
d800be06cad2262f48d1c2982fd31189,cama_mesa_banho,35,307,1,1950,58,15,46
b5aebb467d9a92162173cbd234e00d99,agro_industria_e_comercio,60,1843,3,550,16,16,16
005030ef108f58b46b78116f754d8d38,perfumaria,54,942,1,50,16,5,11
ef66e63137bdd1b2e44aa968646fc1e3,moveis_decoracao,41,789,1,750,20,35,20
7931c305032ec48bb0ed7bd63539aeec,construcao_ferramentas_construcao,60,721,4,5200,49,13,39
2b849e71ada03a262ef4338a7abd8b79,utilidades_domesticas,56,786,6,1700,20,10,14
1c6e92bf485313aa98f50dbfd2586f95,brinquedos,46,676,3,600,22,18,26
d5ad2be418dec48e9d0c4745e431c384,informatica_acessorios,43,893,1,150,21,11,12
a5e537da8376b8623758e0186bfa400f,eletroportateis,44,860,3,895,24,14,15
dc881ef926ca402063ea142afc83874c,cool_stuff,51,863,4,2100,23,40,16
c32b1155b886162db8e1ec114699a799,cama_mesa_banho,53,381,1,825,25,18,40
5570e58fb62fc2a83e5bda3974e35be5,cama_mesa_banho,55,273,1,1050,38,10,38
574a84e6ebd42413eb6d2a7e97f04612,beleza_saude,51,1764,1,2000,26,17,19
9cb67ae6cec5627ef21cbadcdb357054,perfumaria,57,483,1,350,17,13,12
4cd6ba4ea3112de8fc238307c4dc6307,cama_mesa_banho,43,506,3,1000,35,8,25
407e01944d78001dbd21da4c2059b8dc,telefonia,51,1570,1,300,16,4,11
92d9e76c3678dc402b5d1a49f1ccc7f2,cama_mesa_banho,60,624,1,2550,45,13,35
f4e71b15e74938b15ecb9d15874ba227,utilidades_domesticas,44,168,1,150,18,18,18
794510bcdbf5a73420b5c9e51022d003,telefonia,58,462,2,200,19,3,11
24cdea192c5e345910d4fda8580576bd,informatica_acessorios,56,1284,1,300,16,13,14
b3716b1e3576d3f2f246139d80c67d6a,brinquedos,45,215,1,200,45,15,35
af71eaa0649e29ecc95cf394f03f76be,utilidades_domesticas,50,354,1,1800,30,20,30
0176bf7839ab4e611dc01cdc3ef6f4e4,cool_stuff,49,330,1,1600,33,44,19
7c36efeb84ad73bad896d3b2c7a21e3d,fashion_bolsas_e_acessorios,59,225,3,300,16,2,11
6a2961a3f5c85026ed1b3406a9ac27cd,papelaria,50,226,2,10950,60,20,17
9a00058f48982cd587fccba20c2bdaf7,automotivo,60,703,2,600,29,10,13
57f202d5e0ed7a3a2d75e479e1579cfe,papelaria,53,215,2,600,38,30,28
7eb96ea641252f20b26fd6878d009a1d,utilidades_domesticas,46,1742,6,350,21,9,13
af3c32ffb86784d96ad53372364b9d3d,telefonia,47,174,2,150,20,5,12
eb2d962076aa9c2485ef20775d7ca6b0,brinquedos,57,197,2,200,16,16,16
5db9185f3c52c4c488fd8a8dcea629f1,esporte_lazer,46,858,1,1350,30,30,35
3868f82bc773d8de017afc65aa1fd803,beleza_saude,58,1235,1,933,17,12,14
242e1933d9cb1c789d3c6a3f2d083ba0,brinquedos,51,606,1,8975,60,48,17
b1acb7e8152c90c9619897753a75c973,beleza_saude,56,575,1,200,20,15,15
5a09313e3a42d69ab0b9fe5cb5e45341,telefonia,50,329,5,200,21,2,15
cb606ee58d4f11da0e4b813f87f6fd46,automotivo,57,302,1,150,24,2,17
43bce2c11df17f5e6e50fbb914fd13ea,relogios_presentes,58,499,1,200,16,11,11
0cc13a424dc207f8c4d3b26ea1cd384c,moveis_decoracao,43,862,1,5300,27,47,27
ff7aa48b8bc68495866b40c4010d58c9,cama_mesa_banho,52,854,2,1800,30,15,30
c075b8e131353552218860f1c421e4ef,moveis_cozinha_area_de_servico_jantar_e_jardim,30,1565,4,1750,20,16,30
0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,49,100,4,150,16,12,12
3cf8d7db7dbaeb28f077151adfc59340,automotivo,54,905,1,717,24,14,21
71eb412501d048544056785e00b1889a,cama_mesa_banho,50,310,2,13250,50,40,55
6217dab6fce05a4924116e90d7f301c1,informatica_acessorios,54,309,1,1000,36,22,25
3ac29f1f25166dcc60b97e65d9a5885c,esporte_lazer,60,1493,2,1050,80,8,15
e4fe462cce9f36e312b869418a86bc3a,automotivo,41,126,1,9650,60,60,16
22914988306f1235a3e5fff32403d205,automotivo,41,1146,1,4000,65,25,25
10ee3576fcc55c71728a897eed8d2f95,ferramentas_jardim,31,227,2,1450,68,3,48
64315bd8c0c47303179dd2e25b579d00,brinquedos,55,889,1,4267,46,39,22
dfc090f5e254f365893c76a73809d9f7,telefonia,54,319,2,200,16,14,15
d4dccae17c83ffbaafc50d763503e9eb,utilidades_domesticas,59,474,1,3070,32,11,29
1029c7348ca63cafc3b859dec2d705d3,moveis_decoracao,31,217,2,925,35,7,33
1dc9d2804c35122e2f168a135f8a56c2,bebes,51,131,3,700,35,30,35
49c5279cc2c4e8ee09dd2871bed03114,cool_stuff,54,349,1,10750,60,34,31
00ab8a8b9fe219511dc3f178c6d79698,,,,,2100,50,30,30
7b7827f65a44cb0a2a5a1021757fd119,pet_shop,39,744,1,50,18,14,14
2b284ca976943311c427da3bba8f47ff,esporte_lazer,47,524,3,750,23,28,38
681e1525258578dd8a22a3c249509bf5,malas_acessorios,32,43,5,200,16,5,45
29ed7e120478b8a6ab3aeb253c6c7220,utilidades_domesticas,15,362,1,242,25,8,12
c25174e1e4fd7fe5c3420869d61fe2a6,brinquedos,56,77,2,600,39,30,29
56c221c4c1a4a98293895c4563cdc6bf,construcao_ferramentas_seguranca,43,188,2,673,18,13,15
05c8eb0ae68c09cae5b68d673652e7f8,eletronicos,50,315,1,200,21,7,14
aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44,903,6,2600,50,10,30
799e525b4327b03a6d4a325e68c6cad1,beleza_saude,50,708,2,800,26,18,11
6987398dff454a3138231540e2a6ec61,informatica_acessorios,38,209,1,1033,31,17,22
c1617123e66d2491ca93ceadfd36203e,cama_mesa_banho,54,687,2,1050,32,5,30
b520b78a494cbd6e36d7a1c64cdffe0b,utilidades_domesticas,31,1383,1,2467,38,15,24
abba23912bdeb1990bd1efa30d888384,relogios_presentes,56,723,2,200,16,11,11
cb17b798ba889575385281b7ec2fc22b,automotivo,49,1208,4,1300,20,20,20
e282624d8c82e04983f125e167eb4521,telefonia,45,343,2,117,18,4,11
a4167d08b603cb1a06a87a41c9f3adbd,esporte_lazer,35,463,1,500,16,14,14
fcdb929c70287379ce31deed3f733d72,cama_mesa_banho,53,231,1,1625,41,30,33
8be128ce3f51211048f4b891e9303381,,,,,3300,28,20,40
5d0b3bded37ffeb1e67b324f3301ccb6,perfumaria,41,120,1,450,30,30,30
c43ab4269cbf91b373263db4c2973cad,cool_stuff,59,734,4,650,33,18,27
dd113cb02b2af9c8e5787e8f1f0722f6,esporte_lazer,51,1511,1,8000,55,25,45
62c7230e65fd9da6326284606ee1b197,perfumaria,35,424,2,472,19,13,15
05f97ad4ce078ed1de8882e1824eb07f,brinquedos,46,641,6,800,41,15,24
39aa98469aa7460a9764311b3f8efb12,cama_mesa_banho,47,161,2,350,25,8,19
2a2d22ae30e026f1893083c8405ca522,cama_mesa_banho,60,744,2,8350,50,27,38
b623b7cb05ee3248fbe4a6ecbeed79a4,brinquedos,41,673,1,3008,32,45,32
91a5ae441d12befb1c62c19c4ffc940e,ferramentas_jardim,56,472,2,6950,56,14,56
ea0342e49437a3633a3a35c326aa1e46,cama_mesa_banho,32,212,3,940,35,20,48
5e859617339eaa62e0e154eaea05447b,utilidades_domesticas,53,480,4,5400,45,16,35
db85e6ed7169848f3ab8eea3a7baa569,automotivo,56,1170,3,100,16,4,12
03973c594aba6474ba73ab090dcdc4e2,relogios_presentes,57,557,1,300,19,13,13
7b25acee1c4b91200a7e8e31bb977a06,utilidades_domesticas,50,1318,1,1675,35,16,35
0c44cf18fca971245b41119ce72861c0,papelaria,47,2204,3,200,16,10,11
0c104d5a094ca1ba910a793cae5b620e,utilidades_domesticas,56,1000,4,2100,39,13,31
566a4f2c4385f36d15c00dfcaae132d1,eletronicos,43,391,1,150,25,7,16
210286fe46a9f587b63ead8d065ad3cd,perfumaria,56,305,1,495,20,15,18
c706d50b57c9e83293c2586d01f32445,papelaria,60,310,3,600,25,7,24
64b99eed898c1b99a94d93cbf5873690,moveis_decoracao,63,393,1,1750,45,15,35
2e1f117f6901eb865cc19065c77543f7,beleza_saude,39,315,2,500,35,6,12
1aaf80d4afeb6d8636711e75d02f1a7e,informatica_acessorios,50,220,1,50,40,2,24
a22308fa06c519ecab4687f713c225a9,utilidades_domesticas,56,308,1,400,38,17,27
d0c700eaeaa117724b74c5a327f945ce,utilidades_domesticas,31,588,1,1350,52,14,41
2f2eee65fc4cc4a5ee8362730719d290,papelaria,60,920,9,3100,30,52,20
dd61e943598eec72351633dd6a72d5dc,perfumaria,47,1816,2,350,36,6,22
11d73cb1179dc43858edd4ab0cea359d,relogios_presentes,41,219,3,500,19,9,15
4135a8c6b588263879a627ed27a2a3c3,papelaria,55,381,1,500,22,48,38
1b9c9c11fdac157197ea45527ffabae2,esporte_lazer,47,878,1,1125,30,23,26
72406be6f45ec18d2d8b21bfb7a9ecf4,cool_stuff,31,1410,2,450,18,15,14
11467aa972053382530a1b91591eae38,beleza_saude,60,506,1,575,16,14,15
51065e36eb621dc8c9be3e291b1d41de,esporte_lazer,53,1541,1,450,33,20,20
165f86fe8b799a708a20ee4ba125c289,cool_stuff,40,1456,1,2425,29,30,19
eef3286d1162cb7eb46becab2a5aa884,brinquedos,57,404,1,200,28,13,22
b87be755b7af193bb1ddf878a7d2966f,cool_stuff,58,571,2,15800,70,36,48
c7b3cf9de7be95b3e09e7a63315685eb,malas_acessorios,49,489,2,16250,18,53,39
18f6ea7e8cff29f8053baac6762449f9,moveis_cozinha_area_de_servico_jantar_e_jardim,44,1313,4,1850,45,15,35
a2a1d57880bb40e60b59530ba0177ccf,cama_mesa_banho,56,352,2,900,50,11,11
4ae634441e444ca4bc85903cafe98d73,telefonia,54,285,2,275,18,4,12
784c94d1803e49492d2758907914b26c,pet_shop,55,852,1,20800,40,40,45
830102bc96abe72181372676df005601,cama_mesa_banho,54,411,1,2250,42,16,36
12b5c5d13512ad7cae70181fc503f42e,automotivo,51,2651,4,300,16,11,11
d465fef4e52e46bc9e04996b37789bbd,ferramentas_jardim,57,723,5,880,22,21,19
154358528b8fd5995d0d80abd3f4f08a,utilidades_domesticas,54,649,1,3800,35,28,32
3fbc0ef745950c7932d5f2a446189725,beleza_saude,50,1257,1,350,19,12,13
5fd35bd0069ce2a404716901326b1336,flores,53,1806,1,6000,16,16,16
13fd915e499b787f1f4c9dbb231d0d4c,informatica_acessorios,53,113,3,150,16,5,15
cc47c0863559499f01b4cad750929d10,cool_stuff,33,604,1,2050,40,40,30
422879e10f46682990de24d770e7f83d,ferramentas_jardim,56,348,2,1550,30,22,30
72f2ba8b34e02757c445970388158e46,relogios_presentes,59,362,4,800,26,6,26
44a6af14e39124bee07dc2eb2df39a54,pet_shop,52,425,4,150,27,9,26
080a388eb2bd1051b01f6fc4ca659450,telefonia,51,536,1,100,21,8,14
dad27486af34282fef3bef995d0fda7b,cool_stuff,33,604,1,2050,42,25,15
5956cad5849f642bfdf5d50303952beb,esporte_lazer,55,2165,2,500,17,17,17
ee8b16196604ed47b34b094351ce68e2,bebes,47,235,2,9400,75,15,50
c3db113c416d50ed94fce65297d016f7,automotivo,56,653,1,5667,63,13,63
929f6896d3fbc8e476b46533ccab428a,telefonia,35,870,2,67,18,5,11
72172e982e8b92155069e4201c92c0bb,esporte_lazer,60,3847,5,200,28,10,13
a104bff7e396a301f5f7ba9f055fa9bc,automotivo,57,1631,3,550,16,21,18
db5efde3ad0cc579b130d71c4b2db522,audio,40,232,1,6663,17,11,13
ec8ae427905e10052ee4f1e9993b6763,bebes,52,224,2,6200,75,15,50
12a146749cb72ebfde01a89105df1897,esporte_lazer,49,2009,4,233,22,16,14
c65f71634a9d0de5b4a1d7dbb6d3ae01,utilidades_domesticas,42,588,3,500,35,15,20
6aa8f339965debf52a549f8aade6d068,eletrodomesticos,57,563,1,500,23,16,18
c708ba7c6269161f89ce0683cdd7c432,relogios_presentes,60,379,3,300,16,2,20
151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,48,590,1,1475,38,11,30
b6e352d888ba31d8999af279cd63aa24,utilidades_domesticas,42,337,2,1225,27,26,26
cb378611bbb39f1716b4f0c335201448,malas_acessorios,39,632,6,16850,38,58,25
e390a486e30fd924501447fb663de0b7,cama_mesa_banho,57,647,1,1000,29,8,34
f7e0fa615b386bc9a8b9eb52bc1fff76,informatica_acessorios,59,2574,1,325,21,21,21
b2b938c46aafdbf702d73e7edb9cb263,pet_shop,50,365,3,800,24,12,12
4c8c1d73644dce680ac36856d70c1f9d,pet_shop,58,459,1,8600,37,30,39
591c08a1d9290193bd96d8c9e6e607ac,moveis_sala,33,611,2,9750,27,15,92
8b32eb3053c5c248a5e547f8a1bfb859,informatica_acessorios,61,680,1,300,16,6,17
ed7a2d60973a0c44c806f2ab9ea28b94,pet_shop,43,629,2,5153,47,25,34
0f9df08ca6757f6d5158b71f5d307724,casa_construcao,46,866,6,550,17,28,17
d63c1011f49d98b976c352955b1c4bea,beleza_saude,57,614,1,950,35,25,20
3f212fef0e1f11b343226b633f0426df,beleza_saude,54,875,1,1050,36,12,22
38327e062df5eb11f9ff87b586df0fd4,esporte_lazer,30,500,6,600,30,12,15
d04e48982547095af81c231c3d581cb6,relogios_presentes,56,528,2,292,18,10,15
63dfa8b12200610ed7b5e41d3c888a25,cama_mesa_banho,59,146,2,1250,34,6,41
7a10781637204d8d10485c71a6108a2e,relogios_presentes,42,236,1,342,18,13,15
9451e630d725c4bb7a5a206b48b99486,bebes,52,300,1,350,31,10,12
87cc2aef12eddf0b170234138b0946e0,informatica_acessorios,58,2455,2,350,28,6,20
550dc4417c636abc04c71404342de695,informatica_acessorios,43,518,1,1238,34,19,24
1adcf68b3225c66329bed63fc288933f,esporte_lazer,52,553,1,350,18,18,18
6b5e28354ababa66e691a8072681427c,telefonia,39,951,1,300,15,16,18
d357444d58bb7efb2756bee0420a0430,esporte_lazer,53,532,2,850,20,10,20
5adc6c464f33f8560dd3c984291d4ba1,malas_acessorios,33,924,3,550,16,30,20
859c76e39d1772297ad710c70f15cf34,moveis_decoracao,57,1203,2,600,20,28,12
5525bcf86683c9d9777c2f28326d7db4,fashion_calcados,34,240,12,200,29,7,16
cd3b8a153ef3be4fdbad9e011b7b35e2,eletrodomesticos,59,790,5,7650,30,50,40
73bcea88583002fe12b7399af4ae60da,relogios_presentes,42,631,2,459,18,13,14
c0cc3aa24916ef20b939f9f403da30a4,automotivo,59,360,2,225,16,3,11
f449d5919390268a18a8c424e3a62dea,esporte_lazer,46,832,1,650,18,18,18
1a980a10bed1d765e2eb2ad3608a63a1,malas_acessorios,45,217,1,850,45,10,31
964093075b6885bfcc6520dd216e4d8f,utilidades_domesticas,46,157,4,250,24,5,11
17f221c334109f71ffc36e54fc32a836,automotivo,59,544,3,525,60,8,33
22c73d4d1eccb8e2ef7a084b3e345b30,moveis_decoracao,53,1227,4,300,50,11,11
1285c1d5b4365dcc8b7b0c34bca67242,esporte_lazer,59,1733,1,10000,70,60,40
df44d84f970884476b76a32ddf1ace55,cama_mesa_banho,56,123,2,300,70,8,40
44a34214a57dc373dcd80f54c919d006,esporte_lazer,21,207,2,350,67,15,15
6e835aea84ae8eb68b8c14878dd43b30,esporte_lazer,48,831,1,2350,20,20,20
78b7b1ff2d3f06a589354ddf2f4f9db3,perfumaria,31,355,1,448,22,17,17
6e87f3a8a84e60c41db0a3e7779f6e0c,papelaria,41,341,3,6350,18,47,34
fc2351bcf24c714e5d21b44ad41198b7,bebes,58,1380,2,6850,48,25,34
1a300f482e35d7eac74b229be067aefd,informatica_acessorios,54,333,4,125,18,7,15
cdba44bccdafa757b44f7f41b70f4e23,utilidades_domesticas,54,921,1,5100,34,31,24
fe077ec80df6b4ee60bb4498d5ab1962,informatica_acessorios,56,195,1,200,16,15,15
88d6c305d09a6fdc1c34cb51942a280c,,,,,100,16,2,11
1750753e77dc38c4afe6fc90f02c39bc,brinquedos,48,633,4,600,22,12,12
0d77d60c579e0b58944b380d57972d88,fashion_calcados,37,480,4,1200,16,33,19
222efa72a47277d611b8b38d71149afd,utilidades_domesticas,56,148,1,300,16,12,20
d2b942eacee4eac5f9f86c07ebe45760,bebes,38,286,1,100,32,3,23
96bdf83ce8bcf48510e8a8ab8b5fb660,fashion_bolsas_e_acessorios,42,139,4,50,18,18,12
e247b2897e35481b4fd5c1bf7ace0f4e,utilidades_domesticas,43,681,3,200,31,6,33
f1fe595ee7ef768b41bd9b246d13432d,ferramentas_jardim,52,1292,7,1900,17,13,31
5cf32074c765ce825b53e1241b79e544,cama_mesa_banho,38,486,1,1000,36,16,36
3149cc41e8223dce87f99a27e7934730,moveis_decoracao,30,788,3,600,20,35,20
ae6b739ab6e9d7991fb2ddd70f9c0b6b,utilidades_domesticas,56,595,1,1200,30,30,30
eab67bf937aaadc19f83383a331d2dd9,moveis_escritorio,53,1199,1,10975,53,51,18
aa53f25a0966489889cbfa05ad848d4a,brinquedos,45,278,1,1223,20,15,19
ac22fcbcbea874d9ad03849f997ffa27,fashion_bolsas_e_acessorios,49,751,1,200,16,2,11
